Index,Price_Gradient,Price,CH_Gradient,CH
2016-06-01 00:02:00,0.00015500000000001624,1.11261,3.094854826761893e-05,0.00015343852161779913
2016-06-01 00:03:00,1.999999999990898e-05,1.1126200000000002,6.364458018965347e-06,0.00018438706988541806
2016-06-01 00:04:00,0.00010999999999994348,1.11265,-1.676152061565635e-05,0.00016616743765572982
2016-06-01 00:05:00,-4.999999999921734e-06,1.11284,-4.5522609868365595e-06,0.00015086402865410536
2016-06-01 00:06:00,-9.500000000006725e-05,1.11264,6.374829008835012e-06,0.0001570629156820567
2016-06-01 00:07:00,-0.00016499999999997073,1.11265,-4.415202783380898e-06,0.00016361368667177538
2016-06-01 00:08:00,-0.00026999999999999247,1.1123100000000001,1.4214267707103647e-05,0.0001482325101152949
2016-06-01 00:09:00,-6.0000000000060005e-05,1.11211,2.1147232944726787e-05,0.00019204222208598268
2016-06-01 00:10:00,0.00012000000000000899,1.11219,-8.801412664248909e-06,0.00019052697600474848
2016-06-01 00:11:00,5.000000000032756e-06,1.11235,-1.0179966052960756e-05,0.00017443939675748486
2016-06-01 00:12:00,-7.499999999993623e-05,1.1122,-4.61704910893808e-06,0.00017016704389882697
2016-06-01 00:13:00,-3.500000000011827e-05,1.1122,-1.0309746645859939e-05,0.0001652052985396087
2016-06-01 00:14:00,-8.500000000011276e-05,1.1121299999999998,-1.3123499544155718e-05,0.0001495475506071071
2016-06-01 00:15:00,6.0000000000060005e-05,1.1120299999999999,-8.159319121777615e-06,0.00013895829945129726
2016-06-01 00:16:00,8.500000000011276e-05,1.11225,5.9489878928483e-06,0.00013322891236355186
2016-06-01 00:17:00,-4.499999999996174e-05,1.1122,2.7196790369487525e-06,0.00015085627523699386
2016-06-01 00:18:00,0.0,1.11216,-1.1530833385455677e-05,0.00013866827043744937
2016-06-01 00:19:00,2.999999999997449e-05,1.1122,-1.0014656230952583e-05,0.0001277946084660825
2016-06-01 00:20:00,5.999999999994898e-05,1.11222,-8.851059098188251e-06,0.0001186389579755442
2016-06-01 00:21:00,-5.500000000002725e-05,1.11232,-4.203093385838125e-06,0.000110092490269706
2016-06-01 00:22:00,-7.999999999996898e-05,1.11211,1.1426125147857615e-05,0.00011023277120386795
2016-06-01 00:23:00,3.0000000000085514e-05,1.11216,6.666780756850631e-06,0.00013294474056542124
2016-06-01 00:24:00,3.4999999999896225e-05,1.11217,-9.458627873326895e-06,0.0001235663327175692
2016-06-01 00:25:00,9.99999999995449e-06,1.1122299999999998,-7.463003272111761e-06,0.00011402748481876745
2016-06-01 00:26:00,8.500000000011276e-05,1.11219,-5.683837825203291e-06,0.00010864032617334569
2016-06-01 00:27:00,4.0000000000040004e-05,1.1124,9.780034844012371e-06,0.00010265980916836086
2016-06-01 00:28:00,6.0000000000060005e-05,1.11227,1.313204496481795e-05,0.00012820039586137043
2016-06-01 00:29:00,9.999999999998899e-05,1.1125200000000002,1.360770113889394e-05,0.00012892389909799676
2016-06-01 00:30:00,6.999999999990347e-05,1.11247,6.808535506668502e-06,0.0001554157981391583
2016-06-01 00:31:00,0.00018499999999999073,1.11266,-2.266089025157629e-06,0.00014254097011133377
2016-06-01 00:32:00,0.00017000000000000348,1.11284,6.310466203686792e-06,0.00015088362008884305
2016-06-01 00:33:00,0.00019499999999994522,1.113,2.0113268461172335e-06,0.00015516190251870735
2016-06-01 00:34:00,2.5000000000052758e-05,1.11323,6.595403085686655e-06,0.00015490627378107752
2016-06-01 00:35:00,7.999999999996898e-05,1.11305,6.815241476757354e-06,0.00016835270869008066
2016-06-01 00:36:00,0.00013499999999999623,1.1133899999999999,1.817582942566298e-05,0.00016853675673459223
2016-06-01 00:37:00,-0.00023999999999990695,1.11332,8.6676992607334e-06,0.00020470436754140662
2016-06-01 00:38:00,-3.500000000000725e-05,1.11291,1.5056302576692e-05,0.00018587215525605902
2016-06-01 00:39:00,0.00011499999999997623,1.11325,3.232503350060263e-05,0.00023481697269479062
2016-06-01 00:40:00,6.499999999998174e-05,1.11314,-3.415381968205851e-06,0.0002505222222572643
2016-06-01 00:41:00,0.00013499999999999623,1.11338,-1.2428148721364715e-05,0.00022798620875837892
2016-06-01 00:42:00,-2.0000000000020002e-05,1.11341,-1.2819639804332534e-05,0.00022566592481453485
2016-06-01 00:43:00,-0.00017500000000003624,1.11334,-2.090915831077699e-05,0.00020234692914971385
2016-06-01 00:44:00,-0.00017000000000000348,1.11306,-1.0732993260657592e-06,0.00018384760819298087
2016-06-01 00:45:00,-0.00017499999999992522,1.113,-1.2085623893336086e-06,0.00020020033049758233
2016-06-01 00:46:00,-0.00014499999999995072,1.11271,2.982621993728935e-07,0.00018143048341431365
2016-06-01 00:47:00,9.499999999995623e-05,1.11271,-5.415105215615559e-07,0.00020079685489632812
2016-06-01 00:48:00,-7.500000000004725e-05,1.1129,-1.0558254333885715e-05,0.00018034746237119054
2016-06-01 00:49:00,-7.999999999996898e-05,1.11256,1.5792421552891174e-05,0.0001796803462285567
2016-06-01 00:50:00,5.500000000002725e-05,1.11274,1.1836664242339978e-05,0.0002119323054769729
2016-06-01 00:51:00,-4.500000000007276e-05,1.11267,-1.3608864844517611e-05,0.00020335367471323665
2016-06-01 00:52:00,4.999999999921734e-06,1.11265,-1.8380724016849156e-05,0.00018471457578793767
2016-06-01 00:53:00,6.499999999998174e-05,1.11268,-1.674280129788503e-05,0.00016659222667953833
2016-06-01 00:54:00,8.500000000000174e-05,1.1127799999999999,-1.1646260945802472e-05,0.0001512289731921676
2016-06-01 00:55:00,-6.999999999990347e-05,1.11285,-8.741701622027543e-06,0.0001432997047879334
2016-06-01 00:56:00,-6.499999999987072e-05,1.11264,2.751217670320707e-06,0.00013374556994811252
2016-06-01 00:57:00,-5.500000000002725e-05,1.1127200000000002,2.7413720271197425e-06,0.0001488021401285748
2016-06-01 00:58:00,-0.0001100000000000545,1.11253,-2.0630320608762897e-07,0.000139228314002352
2016-06-01 00:59:00,-4.500000000007276e-05,1.1125,-1.7995206229984078e-06,0.00014838953371639954
2016-06-01 01:00:00,0.0001100000000000545,1.1124399999999999,-1.094248731988283e-05,0.0001356292727563552
2016-06-01 01:01:00,0.000200000000000089,1.1127200000000002,1.3177796471203212e-05,0.00012650455907663389
2016-06-01 01:02:00,0.00013999999999991797,1.11284,1.400377868085231e-05,0.00016198486569876162
2016-06-01 01:03:00,0.00011499999999997623,1.113,-3.7930147808140467e-06,0.0001545121164383385
2016-06-01 01:04:00,9.999999999998899e-05,1.11307,-5.728377760049285e-06,0.00015439883613713352
2016-06-01 01:05:00,0.00010999999999994348,1.1132,-6.891913364064244e-06,0.00014305536091823993
2016-06-01 01:06:00,5.500000000002725e-05,1.11329,-4.80048035230983e-06,0.00014061500940900504
2016-06-01 01:07:00,-5.500000000002725e-05,1.11331,-9.00205816292377e-06,0.00013345440021362027
2016-06-01 01:08:00,-7.00000000000145e-05,1.1131799999999998,-4.4306866461209265e-06,0.0001226108930831575
2016-06-01 01:09:00,-5.999999999994898e-05,1.11317,-3.859741077673801e-06,0.00012459302692137842
2016-06-01 01:10:00,-1.4999999999987246e-05,1.11306,-4.5900566053066525e-06,0.0001148914109278099
2016-06-01 01:11:00,0.0,1.11314,-1.5381217560994157e-06,0.00011541291371076512
