,Index,Price_Gradient,Price,CH_Gradient,CH,lof
0,2015-01-01 11:01:00,-5.000000000032756e-06,1.20962,-2.352271032448838e-06,0.00011385100311966199,6.359822900919313
6,2015-01-01 11:08:00,4.500000000007276e-05,1.2100799999999998,4.202657686483451e-06,0.0001159390839063208,3.8659455424464975
12,2015-01-01 11:14:00,-1.0000000000065512e-05,1.21006,9.66587814879444e-07,0.0001336332121416973,4.341877144842351
18,2015-01-01 11:31:00,0.000160000000000049,1.21033,6.0966490642435985e-06,0.00013727354496566562,5.978290337295745
24,2015-01-01 11:39:00,0.00014000000000002902,1.21034,5.036500123634438e-06,0.0001441787777819191,4.8919360793753714
30,2015-01-01 11:51:00,-9.999999999954491e-06,1.21006,-5.3054731493388735e-06,0.0001428300489233634,12.252142554981319
36,2015-01-01 15:00:00,0.00017000000000000348,1.21036,1.2298926045767695e-05,0.00011871283333380493,6.851441238987938
42,2015-01-01 15:06:00,0.0,1.21036,-3.2637299647642656e-06,0.0001262870452345557,9.897169102476735
48,2015-01-01 15:12:00,1.0000000000065512e-05,1.21038,-1.8471583191194087e-06,0.0001103098078049029,9.897169102476735
54,2015-01-01 15:18:00,9.999999999954491e-06,1.21003,2.7200353361676275e-06,0.0001197849154687526,4.502388079366709
60,2015-01-01 15:24:00,3.5000000000007254e-05,1.21013,-9.08167534542058e-07,0.00010893815120103164,3.6404613760869515
66,2015-01-01 15:30:00,-1.4999999999987244e-05,1.21019,-1.1086581730332694e-06,0.0001069224094287604,4.062637031962564
72,2015-01-01 15:36:00,-3.5000000000007254e-05,1.21019,-1.1366459252368178e-06,0.0001036048460092884,3.9691643474571956
78,2015-01-01 15:42:00,7.500000000004725e-05,1.21023,-7.098860187963045e-07,0.00010008078335987945,3.9691643474571956
84,2015-01-01 15:48:00,4.999999999921734e-06,1.21022,2.7044049232040373e-07,0.00010472689578565176,6.307651055708002
90,2015-01-01 15:54:00,2.0000000000020002e-05,1.21016,2.4111301245728277e-06,0.00011650036934401045,5.405869388779475
96,2015-01-01 16:00:00,-3.0000000000085517e-05,1.21006,-2.978762788770093e-07,0.00010796633166342578,3.708031528814151
102,2015-01-01 16:06:00,-1.0000000000065512e-05,1.2101,-7.449120794634198e-07,0.00010282446723742826,4.425774402099376
108,2015-01-01 16:12:00,-0.00012999999999996348,1.2100799999999998,7.643636260339276e-07,0.00011232362812531702,4.341877144842351
114,2015-01-01 16:18:00,-1.5000000000098266e-05,1.21003,-1.9511640375955e-06,0.00014460474007475295,7.410652649143706
120,2015-01-01 16:24:00,-0.0006749999999999813,1.20966,6.90939199873047e-07,0.0001219056833734205,8.898127256942438
126,2015-01-01 16:30:00,-0.00013499999999999623,1.20802,-1.0655558525998927e-05,0.0002836906286574884,11.746760395346508
132,2015-01-01 16:36:00,-3.5000000000007254e-05,1.20828,-3.7799435967063515e-06,0.00025088569617138314,4.364324289648519
138,2015-01-01 16:42:00,-0.00011499999999997625,1.2083,-4.837435623670418e-06,0.0001953550562337152,4.364324289648519
